index,alcoholName,normalizedName,foodPairing,sweetness,sourness,freshness,body,degree,alcoholType,keywords,volume,priceValue,ingredients,description,imageUrl
173,맑은내일 Winery 단감명작,맑은내일winery단감명작,"샐러드류와 해산물과도 잘 어울리며, 케이크와 마카롱과 같은 디저트와 함께 하는 것도 좋다.",3,2,3,2,7,과실주,"과일류, 선물, 예쁜술",750ml,20000,"단감(국내산_창녕), 정제수, 설탕, 효소제, 무수구연산, 효모, 무수아황산(산아방지제), 소브산(보존료)","창녕 단감만의 달달한 한 모금, 맑은내일 Winery 단감명작은 봄, 여름을 지나 늦가을까지 충분히 잘 익은 단감을 한 병에 담았다. 과육에서 얻을 수 있는 자연 그대로의 맛과 영양성분을 최대한 추출하는 특허증(제 10-0930943호)을 취득했다. 이 제조 공법이 담긴 와인은 오직 맑은내일(우포의아침)의 전통주로만 만날 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6598722-%EB%A7%91%EC%9D%80%EB%82%B4%EC%9D%BC%20Winery%20%EB%8B%A8%EA%B0%90%EB%AA%85%EC%9E%91_main.png
174,맑은내일 발효막걸리 750ml,맑은내일발효막걸리750ml,"함박 스테이크, 파스타와도 충분히 함께 즐길 수 있다.",3,3,3,4,7,탁주,,750ml,2200,"쌀(국내산), 누룩, 효소, 아스파탐, 정제수",맑은내일 발효막걸리는 국내산 쌀 100%를 발효시켜서 정성껏 빚은 프리미엄 막걸리다. 1945년 창원 사화정미소로부터 이어온 노하우로 만든 창원을 대표하는 전통주 명가에서 선보이는 모던한 디자인의 술이다. 전통누룩의 함량이 높아 더욱 부드럽고 깊은 향이 나고 유산균이 빚어내는 오묘한 산미와 단맛을 지녔다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040740-%EB%A7%91%EC%9D%80%EB%82%B4%EC%9D%BC%20%EB%B0%9C%ED%9A%A8%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
175,맑은내일 발효막걸리 1000ml,맑은내일발효막걸리1000ml,"함박 스테이크, 파스타와도 충분히 함께 즐길 수 있다.",3,3,3,4,7,탁주,,"1,000ml",6500,"쌀(국내산), 누룩, 효소, 아스파탐, 정제수",맑은내일 발효막걸리는 국내산 쌀 100%를 발효시켜서 정성껏 빚은 프리미엄 막걸리다. 1945년 창원 사화정미소로부터 이어온 노하우로 만든 창원을 대표하는 전통주 명가에서 선보이는 모던한 디자인의 술이다. 전통누룩의 함량이 높아 더욱 부드럽고 깊은 향이 나고 유산균이 빚어내는 오묘한 산미와 단맛을 지녔다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040740-%EB%A7%91%EC%9D%80%EB%82%B4%EC%9D%BC%20%EB%B0%9C%ED%9A%A8%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
176,맑은내일 우포 325ml,맑은내일우포325ml,"집안에서 홈술로 즐기기 좋은 술이며, 김치찌개, 된장찌개 등 일상의 음식과 즐기기 좋다.",3,2,2,2,12,살균 약주,"혼술, 홈술",325ml,5000,"쌀(국내산), 옥수수전분, 효모, 누룩, 양파, 정제수","맑은내일 우포는 쌀과 밀누룩을 사용해 만든 약주에 창녕의 특산물 양파를 넣어 완성한 맑고 깔끔한 맛이 매력적인 약주이다. 양파를 원료로 완성해 말간 색을 띠고 있다. 2008년 환경올림픽이라 불리는 람사르총회 공식 건배주로 선정되었다. 제조사 우포의 아침은 술을 비롯해 발효 식초, 건강 음료, 양조발효 장아찌 등 발효식품 전문기업으로 고유의 발효기술을 기반으로 바이오기업으로 도약하고자 하는 미래형 양조장이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040737-%EB%A7%91%EC%9D%80%EB%82%B4%EC%9D%BC%20%EC%9A%B0%ED%8F%AC_main.jpg
177,맑은내일 우포 500ml,맑은내일우포500ml,"집안에서 홈술로 즐기기 좋은 술이며, 김치찌개, 된장찌개 등 일상의 음식과 즐기기 좋다.",3,2,2,2,12,살균 약주,"혼술, 홈술",500ml,7000,"쌀(국내산), 옥수수전분, 효모, 누룩, 양파, 정제수","맑은내일 우포는 쌀과 밀누룩을 사용해 만든 약주에 창녕의 특산물 양파를 넣어 완성한 맑고 깔끔한 맛이 매력적인 약주이다. 양파를 원료로 완성해 말간 색을 띠고 있다. 2008년 환경올림픽이라 불리는 람사르총회 공식 건배주로 선정되었다. 제조사 우포의 아침은 술을 비롯해 발효 식초, 건강 음료, 양조발효 장아찌 등 발효식품 전문기업으로 고유의 발효기술을 기반으로 바이오기업으로 도약하고자 하는 미래형 양조장이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040737-%EB%A7%91%EC%9D%80%EB%82%B4%EC%9D%BC%20%EC%9A%B0%ED%8F%AC_main.jpg
178,맑은술 해밀,맑은술해밀,약주 주종이 보통 단맛이 도는데 함께하는 음식은 생선요리 등과 같이 담백한 맛에 잘 어울린다.,3,2,2,2,15,약주,,500ml,25000,"쌀, 누룩, 정제수","맑은술 해밀'은 40 여년간 약주와 탁주, 한국와인 등 지역 농임산물을 활용하여 다양한 술을 빚어온 내변산양조장에서 2018년 새롭게 선보인 프리미엄 약주이다. 전라북도 부안의 1급수와 국내산 쌀로 빚은 막걸리를 맑게 짜낸 후 100일간 발효하고 이후 오크통에서 다시 한번 100일간 숙성한 제품이다. 오크통 숙성으로 은은한 스모크향이 일품이며 목넘김이 부드러워 색다른 약주의 맛을 경험할 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804438-%EB%A7%91%EC%9D%80%EC%88%A0%20%ED%95%B4%EB%B0%80_main.jpg
179,매료막걸리ver.1,매료막걸리ver1,"신선한 요거트 향이 매력적인 막걸리이기 때문에 매운 음식, 부산의 낙곱새, 연어 샐러드, 과일 등과 함께 먹어도 좋다.",3,4,2,4,6,탁주,,650ml,6900,"쌀(국내산), 누룩, 효모, 정제수, 젖산(산도조절제)","오로지 쌀과 누룩만을 사용한 프리미엄 막걸리.덧술을 세 번 더하는 삼양주 방식으로 주조, 설탕 및 일체의 첨가제 없이 만들어진 고급스러운 단맛과 요거트를 떠오르게 하는 부드러움이 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743422-%EB%A7%A4%EB%A3%8C%EB%A7%89%EA%B1%B8%EB%A6%ACver1_main.png
180,매실 막걸리,매실막걸리,더덕구이 등이 잘 어울린다.,3,2,1,5,7,살균탁주,,750ml,3500,"쌀, 매실과즙",매실 막걸리는 백운 복분자주로 유명한 백운주가에서 제조한 제품이다. 저온장기 발효방식의 매실 막걸리는 젊은 소비자의 입맛에 맞게 개발된 제품으로 부드러운 목넘김을 강조한 막걸리이다. 특히 새콤달콤한 맛의 광양에서 재배한 매실을 사용하였다. 매실은 혈압을 낮추고 스트레스 해소에 좋은 식품으로 알려져 있어 '매실 막걸리'는 웰빙 막걸리라고 말할 수 있다. 냉장 저장고에서 휴면발효공법으로 숙취와 잡냄새를 제거하였다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595282-%EB%A7%A4%EC%8B%A4%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.JPG
181,매실와인 에델 스위트,매실와인에델스위트,"기름진 항정살 구이, 육즙이 가득한 햄버거 스테이크, 마파두부, 깐쇼새우와 페어링이 좋다. 다양한 샐러드 및 버섯요리와 다양한 육류 및 기름진 음식 등 다양한 음식과 페어링이 잘 된다.",2,3,3,4,13,기타주류,,375ml,27000,"매실발효액, 정제수, 효모","“매실와인 에델”은 맑고 투명한 황금색으로 순수하고 깔끔한 맛과 풍부한 매화 향을 느낄 수 있는, 화학첨가물이 전혀 없는 매실와인이다. “매실와인 에델”은 천혜의 자연경관과 청정지역인 충청북도 단양에 위치한 에델농원에서 직접 재배한 매실로 만들고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743391-%EB%A7%A4%EC%8B%A4%EC%99%80%EC%9D%B8%20%EC%97%90%EB%8D%B8%20%EC%8A%A4%EC%9C%84%ED%8A%B8_main.png
182,매실원주 15도,매실원주15도,양념된 고기류와 잘 어울린다.,0,0,0,0,15,리큐르,,300ml,6000,"매실주원액, 발효주정, 정제수, 꿀","제조사 '더한'에서 제조하는 매실주는 특별하다. 국내의 다른 매실주는 5~6월경 수확되는 청매를 이용하는 반면, 매실원주는 보다 완숙한 상태에서 7월경 수확되는 황매를 이용한다. 황매는 청매에 비해 향미가 뛰어나지만 고가인 단점이 있으나 최상의 원료로 최상의 재품을 만든다는 제품 철학으로 황매를 이용한다. 또한 천연꿀을 첨가하여 숙취 해소에 도움이 되어 음주 후 머리가 아프지 않은 것이 특징이다. 국내외 주류품평회에서 수 많은 수상기록이 말해주듯 '매실원주'의 제품력은 단연 최고이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595250-%EB%A7%A4%EC%8B%A4%EC%9B%90%EC%A3%BC%2015%EB%8F%84_main.jpg
183,매실향기 담은 술,매실향기담은술,"소고기 전골 등, 육류와 잘 어울린다.",3,3,3,3,14,약주,,500ml,6000,"국내산 쌀, 효모, 조효소재, 물엿, 아스파탐, 정제수","매실향기 담은 술'은 충북 청주시에 위치한 양조장 명세주가에서 국내산 쌀로 정성껏 빚어 발효시킨 동동주에 매실을 발효시켜 만든 효소액을 첨가하여 은은한 매실향이 매력적인 약주이다. 명세주가는 경영주가 청원생명쌀의 고장인 청원군 가덕면 한계리에서 농약을 사용하지 않고 우렁이 농법으로 친환경 재배한 지역 쌀을 원료로 막걸리, 약주, 증류주 등 다양한 제품을 생산하고 있다. 좋은 술을 만들기 위해서는 원재료비가 비싸더라도 좋은 재료를 사용해야 한다는 경영철학으로 맛과 품질에서 당당히 소비자에게 내놓을 수 있는 술을 빚고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804459-%EB%A7%A4%EC%8B%A4%ED%96%A5%EA%B8%B0%20%EB%8B%B4%EC%9D%80%20%EC%88%A0_main.jpg
184,머루 이야기,머루이야기,잘 익힌 수육과 어울린다.,3,1,1,4,12,과실주,,375ml,6000,국내산 산머루,청정 무주에서 재배되는 산머루를 발효하여 만든 고급 과실주이다. 새로운 와인제조기술을 도입하여 머루만의 장점을 최대한 살려 빚은 과실주로 유려하고 세련된 패키지 디자인으로 젊은층에게 호응을 얻고 있는 제품이다. 2013년 대한민국 우리술품평회 과실주 부문 우수상을 수상하며 그 품질을 인정 받았다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595284-%EB%A8%B8%EB%A3%A8%20%EC%9D%B4%EC%95%BC%EA%B8%B0_main.jpg
185,머르드 서 드라이,머르드서드라이,"음식으로는 고기류가 잘 어울리며, 진한 맛으로 양꼬치, 항정살, 스테이크와도 잘 어울리는 맛이다.",2,4,3,4,13.5,과실주,,750ml,35000,국내산 산머루 100%,"머르 드 서 드라이'는 100% 국내산 산머루로 만들어 오크통에서 10년을 숙성한 프리미엄 머루 와인이다. 돌산을 쪼개에 직접 가꾼 지하 속성 터널에서 오랜 시간 숙성시킨 머르 드 서 드라이와인은 중후한 바디감과 부드러운 타닌맛, 풍부한 과즙맛이 조화롭다. 머르 드 서(meoru de seo)는 '머루'와 산머루농원을 일군 서씨 부자의 성을 따서 만든 이름이다. 한글로는 '머루 드세오'로도 읽힌다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040703-%EB%A8%B8%EB%A5%B4%EB%93%9C%20%EC%84%9C%20%EB%93%9C%EB%9D%BC%EC%9D%B4_main.jpg
186,머르드 서 스위트,머르드서스위트,"다양한 맛의 조합이 특징인 만큼 음식으로는 불고기, 양념갈비, 떡갈비 등 양념이 들어간 고기류와 잘 어울린다.",4,3,3,4,12,과실주,,750ml,30000,국내산 산머루 100%,"머르 드 서 스위트'는 100% 국내산 산머루로 만들어 오크통에서 5년을 숙성한 프리미엄 머루 와인이다. 돌산을 쪼개에 직접 가꾼 지하 속성 터널에서 오랜 시간 숙성시킨 머르 드 서 드라이와인은 중후한 바디감과 부드러운 타닌맛, 풍부한 과즙맛이 조화롭다. 머르 드 서(meoru de seo)는 '머루'와 산머루농원을 일군 서씨 부자의 성을 따서 만든 이름이다. 한글로는 '머루 드세오'로도 읽힌다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040722-%EB%A8%B8%EB%A5%B4%EB%93%9C%20%EC%84%9C%20%EC%8A%A4%EC%9C%84%ED%8A%B8_main.jpg
187,메로니아,메로니아,식사를 다 한 후에 디저트 술로 좋다.,4,1,5,4,4,기타주류,탄산,750ml,2000,"쌀, 국, 효모, 젖산, 멜론 향, 물엿 등","메로니아는 막걸리에 멜론특유의 달콤함을 담아 멜론 맛 아이스크림이 그대로 녹아 들어 있는 듯한 탁주이다. 일반적인 과일 막걸리는 살균을 통해 유통기한을 늘리지만, 메로니아는 독특하게 살균을 하지 않은 생 탁주로 생 막걸리 특유의 부드러움과 멜론의 향과 맛이 달콤하게 느껴져 평소 술을 좋아하지 않는 사람도 거리낌없이 즐길 수 있는 술이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551494-%EB%A9%94%EB%A1%9C%EB%8B%88%EC%95%84_main.jpg
188,메밀로,메밀로,시원한 복지리탕이 생각난다.,0,0,0,0,45,일반증류주,,500ml,150000,"국내산쌀, 메밀, 누룩, 정제수","메밀로'는 강원도 홍천쌀과 메밀, 누룩만으로 빚어 증류한 알코올도수 45도의 증류주이다. 높은 알코올 도수답게 입안에서 강하고 묵직함이 오래 남는다. 구수한 메밀향이 조화되어 전체적인 밸런스가 매우 좋은 술이다. 프랑스 와인이 자랑하는 떼루아는 천(天), 지(地), 인(人) 즉 좋은 자연환경을 말한다. 강원도 홍천 삼선대의 좋은 기운과 울창한 숲으로 둘러싸인 천혜의 자연환경, 그리고 두루양조장에서 고문헌의 제조 기법이 합쳐져 빚어진 술이 '메밀로'이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804497-%EB%A9%94%EB%B0%80%EB%A1%9C_main.jpg
189,면천두견주 360,면천두견주360,진달래 화전이나 은행구이 등 담백한 음식과 곁들이면 좋다.,3,1,1,3,18,약주,명절,360ml,32000,"국내산 찹쌀, 누룩, 진달래꽃",국가지정 중요 무형문화재 면천두견주는 고려의 개국공신인 복지겸의 전설과 관련이 있는 술이다. 찹쌀과 두견화라 불리는 진달래꽃을 섞어 빚는 술로 가양주(家釀酒)이며 가향주(加香酒)라고 할 수 있다. 양조 횟수로 분류하면 이양주(二釀酒)이며 밑술 빚는 날로부터 발효와 숙성에 이어 저장에 이르기 까지 100일간이라는 장기공정을 거치는 발효주로 색은 담황색이고 단맛이 돌면서 점성이 있는데 일반 곡주와 달리 신맛과 누룩 냄새가 거의 없고 진달래꽃 향기가 일품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681212-%EB%A9%B4%EC%B2%9C%EB%91%90%EA%B2%AC%EC%A3%BC%20360_main.jpg
190,면천두견주 700,면천두견주700,진달래 화전이나 은행구이 등 담백한 음식과 곁들이면 좋다.,3,1,1,3,18,약주,명절,700ml,30000,"국내산 찹쌀, 누룩, 진달래꽃",국가무형문화재 면천두견주는 고려의 개국공신인 복지겸의 전설과 관련이 있는 술이다. 찹쌀과 두견화라 불리는 진달래꽃을 섞어 빚는 술로 가양주(家釀酒)이며 가향주(加香酒)라고 할 수 있다. 양조 횟수로 분류하면 이양주(二釀酒)이며 밑술 빚는 날로부터 발효와 숙성에 이어 저장에 이르기 까지 100일간이라는 장기공정을 거치는 발효주로 색은 담황색이고 단맛이 돌면서 점성이 있는데 일반 곡주와 달리 신맛과 누룩 냄새가 거의 없고 진달래꽃 향기가 일품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681211-%EB%A9%B4%EC%B2%9C%EB%91%90%EA%B2%AC%EC%A3%BC%20700_main.jpg
191,면천두견주 900,면천두견주900,진달래 화전이나 은행구이 등 담백한 음식과 곁들이면 좋다.,3,1,1,3,18,약주,,900ml,120000,"국내산 찹쌀, 누룩, 진달래꽃",국가지정 중요 무형문화재 면천두견주는 고려의 개국공신인 복지겸의 전설과 관련이 있는 술이다. 찹쌀과 두견화라 불리는 진달래꽃을 섞어 빚는 술로 가양주(家釀酒)이며 가향주(加香酒)라고 할 수 있다. 양조 횟수로 분류하면 이양주(二釀酒)이며 밑술 빚는 날로부터 발효와 숙성에 이어 저장에 이르기 까지 100일간이라는 장기공정을 거치는 발효주로 색은 담황색이고 단맛이 돌면서 점성이 있는데 일반 곡주와 달리 신맛과 누룩 냄새가 거의 없고 진달래꽃 향기가 일품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681208-%EB%A9%B4%EC%B2%9C%EB%91%90%EA%B2%AC%EC%A3%BC%20900_main.jpg
192,명술 375ml,명술375ml,삼계탕과 잘 어울린다.,0,0,0,0,20,리큐르,,375ml,30000,"산양산삼, 정제주, 주정","명술 375ml'는 경기도 청정지역의 5년근 산양산삼으로 재조하여 1뿌리가 통째로 들어있는 프리미엄 리큐르이다. '대농바이오 우리산삼'의 50여 조합원이 200만평 면적에서 직접 재배한 산양산삼과 국내산 쌀을 사용하여 빚은 술이다. 제조사 '대농바이오우리산삼'은 2011년부터 3년 연속 경기도 대표술로 선정됨과 동시에 2014년, 2015년 대한민국 우리술품평회 약주청주 부문에서 대상, 2014년 리큐르 부문에서 장려상을 수상한 제품을 생산하는 최고의 제품력을 가지고 있는 곳이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595329-%EB%AA%85%EC%88%A0%20375ml_main.jpg
